Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Faithful Mechanism for Privacy-Sensitive Distributed Constraint Satisfaction Problems,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_10,Farzaneh FarhadiNicholas R. Jennings,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_10,Conference paper
An Advanced Q-Learning Model for Multi-agent Negotiation in Real-Time Bidding,Web Information Systems and Applications,,,,10.1007/978-3-030-60029-7_44,Chao KongBaoxiang ChenShaoying LiJiahui ChenYifan ChenLiping Zhang,2020,https://link.springer.com/chapter/10.1007/978-3-030-60029-7_44,Conference paper
Exploring Negative Emotions to Preserve Social Distance in a Pandemic Emergency,Computational Science and Its Applications – ICCSA 2020,,,,10.1007/978-3-030-58802-1_40,Valentina FranzoniGiulio BiondiAlfredo Milani,2020,https://link.springer.com/chapter/10.1007/978-3-030-58802-1_40,Conference paper
A Guide to the NeurIPS 2018 Competitions,The NeurIPS '18 Competition,,,,10.1007/978-3-030-29135-8_1,Ralf HerbrichSergio Escalera,2020,https://link.springer.com/chapter/10.1007/978-3-030-29135-8_1,Conference paper
Intelligent Systems with Restricted Autonomy,Artificial Intelligence,,,,10.1007/978-3-030-59535-7_34,Vadim L. StefanukAlexander V. ZhozhikashvilyLiudmila V. Savinitch,2020,https://link.springer.com/chapter/10.1007/978-3-030-59535-7_34,Conference paper
A machine education approach to swarm decision-making in best-of-n problems,Swarm Intelligence,,,,10.1007/s11721-021-00206-5,Aya HusseinSondoss ElsawahEleni PetrakiHussein A. Abbass,2021,https://link.springer.com/article/10.1007/s11721-021-00206-5,Article
"Heuristics, Answer Set Programming and Markov Decision Process for Solving a Set of Spatial Puzzles*",Applied Intelligence,,,,10.1007/s10489-021-02423-1,Thiago Freitas dos SantosPaulo E. SantosLeonardo Anjoletto FerreiraReinaldo A. C. BianchiPedro Cabalar,2021,https://link.springer.com/article/10.1007/s10489-021-02423-1,Article
Development of Cloud-Based Microservices to Decision Support System,Open Source Systems,,,,10.1007/978-3-030-47240-5_9,Konstantin AksyonovOlga AksyonovaAnna AntonovaElena AksyonovaPolina Ziomkovskaya,2020,https://link.springer.com/chapter/10.1007/978-3-030-47240-5_9,Conference paper
"Adaptive NN-based finite-time trajectory tracking control of wheeled robotic systems ",Neural Computing and Applications,,,,10.1007/s00521-021-06021-7,Xiaozheng JinZhiye ZhaoXiaoming WuJing ChiChao Deng,2021,https://link.springer.com/article/10.1007/s00521-021-06021-7,Article
"A Privacy-Preserving, Distributed and Cooperative FCM-Based Learning Approach for Cancer Research",Rough Sets,,,,10.1007/978-3-030-52705-1_35,Jose L. SalmeronIrina Arévalo,2020,https://link.springer.com/chapter/10.1007/978-3-030-52705-1_35,Conference paper
Facial feedback for reinforcement learning: a case study and offline analysis using the TAMER framework,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09447-w,Guangliang LiHamdi DibeklioğluShimon WhitesonHayley Hung,2020,https://link.springer.com/article/10.1007/s10458-020-09447-w,Article
SMASH: A Semantic-Enabled Multi-agent Approach for Self-adaptation of Human-Centered IoT,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection",,,,10.1007/978-3-030-85739-4_17,Hamed RahimiIago Felipe TrentinFano RamparanyOlivier Boissier,2021,https://link.springer.com/chapter/10.1007/978-3-030-85739-4_17,Conference paper
IntelihOgarT: A Smart Platform to Contribute Comfort in Intelligent Home Environments by Using Internet of Things Paradigm and Machine Learning,Technologies and Innovation,,,,10.1007/978-3-030-62015-8_11,Josimar Reyes-CamposGiner Alor-HernándezIsaac Machorro-CanoJosé Luis Sánchez-CervantesHilarión Muñoz-ContrerasJosé Oscar Olmedo-Aguirre,2020,https://link.springer.com/chapter/10.1007/978-3-030-62015-8_11,Conference paper
A Fuzzy Multi-Agent Problem in a Conceptual and Operational Depiction,Artificial Intelligence and Soft Computing,,,,10.1007/978-3-030-61534-5_31,Krystian JobczykAntoni Ligȩza,2020,https://link.springer.com/chapter/10.1007/978-3-030-61534-5_31,Conference paper
Predictive Analytics in Mining. Dispatch System Is the Core Element of Creating Intelligent Digital Mine,Modern Information Technology and IT Education,,,,10.1007/978-3-030-46895-8_28,Igor TemkinDmitry KlebanovSergey DeryabinIlya Konov,2020,https://link.springer.com/chapter/10.1007/978-3-030-46895-8_28,Conference paper
Deep Multi Agent Reinforcement Learning for Autonomous Driving,Advances in Artificial Intelligence,,,,10.1007/978-3-030-47358-7_7,Sushrut BhallaSriram Ganapathi SubramanianMark Crowley,2020,https://link.springer.com/chapter/10.1007/978-3-030-47358-7_7,Conference paper
Overcoming Local Optima for Determining 2-Optimality Consensus for Collectives,Computational Collective Intelligence,,,,10.1007/978-3-030-63007-2_2,Dai Tho DangZygmunt MazurDosam Hwang,2020,https://link.springer.com/chapter/10.1007/978-3-030-63007-2_2,Conference paper
A New Approach to Determine 2-Optimality Consensus for Collectives,Trends in Artificial Intelligence Theory and Applications. Artificial Intelligence Practices,,,,10.1007/978-3-030-55789-8_49,Dai Tho DangZygmunt MazurDosam Hwang,2020,https://link.springer.com/chapter/10.1007/978-3-030-55789-8_49,Conference paper
Nature inspired optimization algorithms or simply variations of metaheuristics?,Artificial Intelligence Review,,,,10.1007/s10462-020-09893-8,Alexandros TzanetosGeorgios Dounias,2020,https://link.springer.com/article/10.1007/s10462-020-09893-8,Article
Aiming for Half Gets You to the Top: Winning PowerTAC 2020,Multi-Agent Systems,,,,10.1007/978-3-030-82254-5_9,Stavros OrfanoudakisStefanos KontosCharilaos AkasiadisGeorgios Chalkiadakis,2021,https://link.springer.com/chapter/10.1007/978-3-030-82254-5_9,Conference paper
Multi-robot exploration in task allocation problem,Applied Intelligence,,,,10.1007/s10489-021-02483-3,Reza Javanmard AlitappehKossar Jeddisaravi,2021,https://link.springer.com/article/10.1007/s10489-021-02483-3,Article
Guidance systems: from autonomous directives to legal <i>sensor</i>-bilities,AI & SOCIETY,,,,10.1007/s00146-020-01012-z,Simon M. TaylorMarc De Leeuw,2020,https://link.springer.com/article/10.1007/s00146-020-01012-z,Article
Administrating Cognitive Tests Through HRI: An Application of an Automatic Scoring System Through Visual Analysis,Social Robotics,,,,10.1007/978-3-030-62056-1_31,Sara SangiovanniMatteo SpezialettiFabio Aurelio D’AsaroGianpaolo MaggiSilvia Rossi,2020,https://link.springer.com/chapter/10.1007/978-3-030-62056-1_31,Conference paper
Machine Morality: From Harm-Avoidance to Human-Robot Cooperation,Biomimetic and Biohybrid Systems,,,,10.1007/978-3-030-64313-3_13,Ismael T. FreireDina UrikhXerxes D. ArsiwallaPaul F. M. J. Verschure,2020,https://link.springer.com/chapter/10.1007/978-3-030-64313-3_13,Conference paper
Safer Reinforcement Learning for Agents in Industrial Grid-Warehousing,"Machine Learning, Optimization, and Data Science",,,,10.1007/978-3-030-64580-9_14,Per-Arne AndersenMorten GoodwinOle-Christoffer Granmo,2020,https://link.springer.com/chapter/10.1007/978-3-030-64580-9_14,Conference paper
A development platform for behavioral flexibility in autonomous unmanned aerial systems,International Journal of Intelligent Robotics and Applications,,,,10.1007/s41315-020-00120-9,Taylor B. BodinJason M. BindewaldRobert C. LeishmanGilbert L. PetersonDavid R. Jacques,2020,https://link.springer.com/article/10.1007/s41315-020-00120-9,Article
Energy Saving by Using Internet of Things Paradigm and Machine Learning,Advances in Computational Intelligence,,,,10.1007/978-3-030-60887-3_38,Josimar Reyes-CamposGiner Alor-HernándezIsaac Machorro-CanoJosé Luis Sánchez-CervantesHilarión Muñoz-ContrerasJosé Oscar Olmedo-Aguirre,2020,https://link.springer.com/chapter/10.1007/978-3-030-60887-3_38,Conference paper
Agent Based Simulation of the Dengue Virus Propagation,Multi-Agent-Based Simulation XX,,,,10.1007/978-3-030-60843-9_8,Letícia da Silva RodriguesSóstenes Gutembergue Mamedio OliveiraLuiz Fernandez LopezJaime Simão Sichman,2020,https://link.springer.com/chapter/10.1007/978-3-030-60843-9_8,Conference paper
"PRISM-games 3.0: Stochastic Game Verification with Concurrency, Equilibria and Time",Computer Aided Verification,,,,10.1007/978-3-030-53291-8_25,Marta KwiatkowskaGethin NormanDavid ParkerGabriel Santos,2020,https://link.springer.com/chapter/10.1007/978-3-030-53291-8_25,Conference paper
Agent-Based Methods in Support of Adaptive Instructional Decisions,Adaptive Instructional Systems,,,,10.1007/978-3-030-50788-6_12,Robert Sottilare,2020,https://link.springer.com/chapter/10.1007/978-3-030-50788-6_12,Conference paper
Class-Incremental Learning with Rectified Feature-Graph Preservation,Computer Vision – ACCV 2020,,,,10.1007/978-3-030-69544-6_22,Cheng-Hsun LeiYi-Hsin ChenWen-Hsiao PengWei-Chen Chiu,2021,https://link.springer.com/chapter/10.1007/978-3-030-69544-6_22,Conference paper
Testing stability prop﻿erties in graphical hedonic games,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-021-09505-x,Hendrik FichtenbergerAnja Rey,2021,https://link.springer.com/article/10.1007/s10458-021-09505-x,Article
Planner-Guided Robot Swarms,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_18,Michael SchaderSean Luke,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_18,Conference paper
From Robotic Process Automation to&#xa0;Intelligent Process Automation,Business Process Management: Blockchain and Robotic Process Automation Forum,,,,10.1007/978-3-030-58779-6_15,Tathagata ChakrabortiVatche IsahagianRania KhalafYasaman KhazaeniVinod MuthusamyYara RizkMerve Unuvar,2020,https://link.springer.com/chapter/10.1007/978-3-030-58779-6_15,Conference paper
A Fuzzy Trust Model for Autonomous Entities Acting in Pervasive Computing,"Trust, Privacy and Security in Digital Business",,,,10.1007/978-3-030-58986-8_15,Kostas KolomvatsosMaria KaloudaPanagiota PapadopoulouStathes Hadjieftymiades,2020,https://link.springer.com/chapter/10.1007/978-3-030-58986-8_15,Conference paper
Shift of pairwise similarities for data clustering,Machine Learning,,,,10.1007/s10994-022-06189-6,Morteza Haghir Chehreghani,2022,https://link.springer.com/article/10.1007/s10994-022-06189-6,Article
Design and Implementation of a Multi Agent Architecture to Communicate Reinforcement Learning Knowledge and Improve Agents’ Behavior,Information and Communication Technologies,,,,10.1007/978-3-030-62833-8_32,David Alexander Cárdenas GuilcapiHenry Paz-AriasJulián Galindo,2020,https://link.springer.com/chapter/10.1007/978-3-030-62833-8_32,Conference paper
A Multi-objective Evolutionary Algorithms Approach to Optimize a Task Scheduling Problem,Applied Informatics,,,,10.1007/978-3-030-61702-8_21,Nicolás CobosIxtli BarbosaGermán A. MontoyaCarlos Lozano-Garzon,2020,https://link.springer.com/chapter/10.1007/978-3-030-61702-8_21,Conference paper
State Representation Learning from Demonstration,"Machine Learning, Optimization, and Data Science",,,,10.1007/978-3-030-64580-9_26,Astrid MercklingAlexandre ConinxLoic CressotStephane DoncieuxNicolas Perrin,2020,https://link.springer.com/chapter/10.1007/978-3-030-64580-9_26,Conference paper
Assessing the YOLO Series Through Empirical Analysis on the KITTI Dataset for Autonomous Driving,Intelligent Transport Systems. From Research and Development to the Market Uptake,,,,10.1007/978-3-030-38822-5_14,Filipa RamosAlexandre CorreiaRosaldo J. F. Rossetti,2020,https://link.springer.com/chapter/10.1007/978-3-030-38822-5_14,Conference paper
Improving parity games in practice,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-020-09721-3,Antonio Di StasioAniello MuranoVincenzo PrignanoLoredana Sorrentino,2021,https://link.springer.com/article/10.1007/s10472-020-09721-3,Article
Background subtraction for moving object detection: explorations of recent developments and challenges,The Visual Computer,,,,10.1007/s00371-021-02286-0,Rudrika KalsotraSakshi Arora,2021,https://link.springer.com/article/10.1007/s00371-021-02286-0,Article
Multi-objective vehicle routing with automated negotiation,Applied Intelligence,,,,10.1007/s10489-022-03329-2,Dave de JongeFilippo BistaffaJordi Levy,2022,https://link.springer.com/article/10.1007/s10489-022-03329-2,Article
Heuristic search for one-to-many shortest path queries,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-021-09775-x,Roni SternMeir GoldenbergAbdallah SaffidineAriel Felner,2021,https://link.springer.com/article/10.1007/s10472-021-09775-x,Article
A contract-based incentive mechanism for distributed meeting scheduling: Can agents who value privacy tell the truth?,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-021-09516-8,Boya DiNicholas R. Jennings,2021,https://link.springer.com/article/10.1007/s10458-021-09516-8,Article
Challenges and Main Results of the Automated Negotiating Agents Competition (ANAC) 2019,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_23,Reyhan AydoğanTim BaarslagKatsuhide FujitaJohnathan MellJonathan GratchDave de JongeYasser MohammadShinji NakadaiSatoshi MorinagaHirotaka OsawaClaus AranhaCatholijn M. Jonker,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_23,Conference paper
Three-Way Decision for Handling Uncertainty in Machine Learning: A Narrative Review,Rough Sets,,,,10.1007/978-3-030-52705-1_10,Andrea CampagnerFederico CabitzaDavide Ciucci,2020,https://link.springer.com/chapter/10.1007/978-3-030-52705-1_10,Conference paper
Formal Methods to Verify and Ensure Self-coordination Abilities in the Internet of Vehicles,Computational Logistics,,,,10.1007/978-3-030-87672-2_27,Vahid YazdanpanahEnrico H. GerdingSebastian Stein,2021,https://link.springer.com/chapter/10.1007/978-3-030-87672-2_27,Conference paper
Exploring Human–AI Control Over Dynamic Transitions Between Individual and Collaborative Learning,Addressing Global Challenges and Quality Education,,,,10.1007/978-3-030-57717-9_17,Vanessa EcheverriaKenneth HolsteinJennifer HuangJonathan SewallNikol RummelVincent Aleven,2020,https://link.springer.com/chapter/10.1007/978-3-030-57717-9_17,Conference paper
Developing Ensemble Methods for Detecting Anomalies in Water Level Data,Artificial Intelligence XXXVII,,,,10.1007/978-3-030-63799-6_11,Thakolpat KhampuengsonAnthony BagnallWenjia Wang,2020,https://link.springer.com/chapter/10.1007/978-3-030-63799-6_11,Conference paper
Semantics and algorithms for trustworthy commitment achievement under model uncertainty,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09443-0,Qi ZhangEdmund H. DurfeeSatinder Singh,2020,https://link.springer.com/article/10.1007/s10458-020-09443-0,Article
Designing a Neural Network Primitive for Conditional Structural Transformations,Artificial Intelligence,,,,10.1007/978-3-030-59535-7_9,Alexander DemidovskijEduard Babkin,2020,https://link.springer.com/chapter/10.1007/978-3-030-59535-7_9,Conference paper
Building a Generic Simulation Model for Analyzing the Feasibility of Multi-Robot Task Allocation (MRTA) Problems,Modelling and Simulation for Autonomous Systems,,,,10.1007/978-3-030-43890-6_6,Savaş ÖztürkAhmet Emin Kuzucuoğlu,2020,https://link.springer.com/chapter/10.1007/978-3-030-43890-6_6,Conference paper
CPMetric: Deep Siamese Networks for Metric Learning on Structured Preferences,Artificial Intelligence. IJCAI 2019 International Workshops,,,,10.1007/978-3-030-56150-5_11,Andrea LoreggiaNicholas MatteiFrancesca RossiK. Brent Venable,2020,https://link.springer.com/chapter/10.1007/978-3-030-56150-5_11,Conference paper
